STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1970,1.858719944953918,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1971,2.025540113449097,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1976,1.627290010452271,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1993,1.665750026702881,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1994,1.439980030059814,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,1.60479998588562,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,1.563699960708618,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,3.032850027084351,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,3.088089942932129,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,3.236860036849976,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,2.848649978637695,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,2.968650102615356,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,3.005249977111816,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,2.888089895248413,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,2.985620021820068,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,3.030329942703247,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2.944740056991577,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,2.950099945068359,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,3.131939888000488,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,3.192970037460327,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,3.295030117034912,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,3.106349945068359,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,3.22940993309021,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,3.179389953613281,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1970,4.328979969024658,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1977,7.088729858398438,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1979,9.377869606018066,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1983,8.253470420837402,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1984,7.227479934692383,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1994,3.72445011138916,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,3.609339952468872,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,8.561059951782227,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,8.484149932861328,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,8.397299766540527,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,8.36553955078125,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,6.955900192260742,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,5.512939929962158,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,8.139730453491211,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,3.118910074234009,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,2.391170024871826,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,2.150579929351807,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,2.409389972686768,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,2.50669002532959,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,2.241319894790649,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,4.360330104827881,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,3.895699977874756,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,4.737750053405762,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,4.664780139923096,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,4.45058012008667,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HKG,"Hong Kong SAR, China",UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1971,2.368149995803833,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HKG,"Hong Kong SAR, China",UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1972,2.295609951019287,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
